dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
3.742576374053955,0.7117207750277418,0.7117207750277418,1.0,13.503140926361084,571.9123266800307,20.832605367660523
2.87619380736351,0.8161920247016999,0.8161920247016999,2.0,13.503140926361084,574.4893502178602,13.678544172286987
2.3786861864328386,0.8644000269804725,0.8644000269804725,3.0,13.503140926361084,571.6362924138084,11.779604466438293
1.9409144150018691,0.8949628107515758,0.8949628107515758,4.0,13.503140926361084,571.7568259090185,10.752102830886841
1.762770225226879,0.9029653032112543,0.9029653032112543,5.0,13.503140926361084,569.598506140057,9.959931235313416
1.8025151855051518,0.9111453296251285,0.9111453296251285,6.0,13.503140926361084,572.6165482578799,9.18938265657425
1.6897344772517682,0.9140403452174605,0.9140403452174605,7.0,13.503140926361084,574.77264235029,8.644874566555023
1.7355651753246784,0.916589094546843,0.916589094546843,8.0,13.503140926361084,571.6542560309172,8.279376541137696
1.7181404208764435,0.9190820249889123,0.9190820249889123,9.0,13.503140926361084,570.8164280802011,8.039009929180144
1.7398132760897278,0.9197294621274127,0.9197294621274127,10.0,13.503140926361084,573.5959207993001,7.889421497344971
