dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
3.3128451318740844,0.7042688233888121,0.7042688233888121,1.0,13.503072261810303,570.1624134038575,20.41064773464203
2.4708349215984344,0.8101219741674474,0.8101219741674474,2.0,13.503072261810303,602.8618718832731,13.487038260459899
1.8127813740968703,0.8828307674241701,0.8828307674241701,3.0,13.503072261810303,570.1268280227669,11.7946231174469
1.5253015851378442,0.9007089662997964,0.9007089662997964,4.0,13.503072261810303,568.8193752239458,10.80165894317627
1.4211241955757141,0.9101392911214722,0.9101392911214722,5.0,13.503072261810303,570.6287754122168,10.0417873878479
1.376909128397703,0.91884651061941,0.91884651061941,6.0,13.503072261810303,618.3024622271769,9.381352480888367
1.4176454593241214,0.9267185775914211,0.9267185775914211,7.0,13.503072261810303,613.0621343785897,8.88371195459366
1.3849180667623877,0.9301284495979908,0.9301284495979908,8.0,13.503072261810303,570.6793829468079,8.5646709151268
1.3462361268810927,0.9288759097181316,0.9288759097181316,9.0,13.503072261810303,569.0370185053907,8.339289810180665
1.3787636029571295,0.9264768264881375,0.9264768264881375,10.0,13.503072261810303,569.6603934890591,8.204635783672332
