dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
5.700626408576965,0.6798995765988533,0.6798995765988533,1.0,10.4989333152771,83.45412130496698,6.9197605166435245
3.9177430686950685,0.817015764694874,0.817015764694874,2.0,10.4989333152771,84.21822837996297,4.713472456932068
3.14635456764698,0.8666428200874985,0.8666428200874985,3.0,10.4989333152771,83.0675993260229,2.9229684713184834
2.429688423395157,0.9026793380219408,0.9026793380219408,4.0,10.4989333152771,82.1354974390124,1.938868958413601
2.4676741682589056,0.9114232329155136,0.9114232329155136,5.0,10.4989333152771,82.56113563803956,1.4521999497041107
2.3850345953702927,0.9134691800289811,0.9134691800289811,6.0,10.4989333152771,83.41724169900408,1.075124136969447
2.5491122123450043,0.9196456499254838,0.9196456499254838,7.0,10.4989333152771,83.99008971598232,0.7970957089848817
2.627652697183192,0.9273393921403837,0.9273393921403837,8.0,10.4989333152771,82.67925615701824,0.5909343742616474
2.6371374832242727,0.9246978448551505,0.9246978448551505,9.0,10.4989333152771,81.99078713200288,0.4728131995247677
2.619079137921333,0.9276918742858289,0.9276918742858289,10.0,10.4989333152771,81.73035940097179,0.3724837700324133
