dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.486916133880615,0.7047015727311169,0.6788632676451632,1.0,13.503223419189453,567.1665204097517,21.520143767356874
3.2241762914657595,0.8166991794249076,0.7005601189257246,2.0,13.503223419189453,562.3329190500081,14.70969453716278
2.5877211401462556,0.8647805306668247,0.7508517581470837,3.0,13.503223419189453,562.2650442617014,12.560996793746948
2.300706749022007,0.8908265564055027,0.795349794455849,4.0,13.503223419189453,563.6875236649066,11.374070925712585
2.09001125562191,0.9011975168936751,0.8272255834053587,5.0,13.503223419189453,562.2137335827574,10.500885108947754
2.1196463163495065,0.904909932723283,0.8135493097873399,6.0,13.503223419189453,562.8067316054367,9.792160720825196
2.159760761260986,0.9118944730088332,0.8313107900029042,7.0,13.503223419189453,562.8029462113045,9.307056562423707
2.153933146953583,0.9194547871104212,0.8375227493594841,8.0,13.503223419189453,563.9297560839914,8.889210353374482
2.1374116533100604,0.9221527943032958,0.848996007837823,9.0,13.503223419189453,562.8713273471221,8.63193738079071
2.1051155769228935,0.9219025084275349,0.8375703054649316,10.0,13.503223419189453,564.7672442602925,8.508211776733399
