dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.273501145362854,0.7148385576713737,0.6873426073424496,1.0,13.503223419189453,561.8625297476538,21.404262848854064
3.6747508120536803,0.8041434670944582,0.691409068928319,2.0,13.503223419189453,561.0145426299423,14.75609946346283
2.634017007827759,0.8627831748966269,0.7384185413533007,3.0,13.503223419189453,561.7073459243402,12.523530488014222
2.2541254496574403,0.8840712899917684,0.77346048614478,4.0,13.503223419189453,561.3947994238697,11.314266926765441
2.047640012383461,0.8945970395854608,0.7766247504395245,5.0,13.503223419189453,563.1185854151845,10.464495930671692
1.9126354086995125,0.9083263383250757,0.8268081476618568,6.0,13.503223419189453,563.7205620780587,9.82840972328186
1.8516030253767968,0.916823770737149,0.8356430620670352,7.0,13.503223419189453,560.2563597601838,9.340733874320984
2.1483777005076408,0.9164942839801079,0.8454862941023533,8.0,13.503223419189453,561.2274778918363,8.990567420005798
2.0789369406215847,0.920699455450746,0.8428692454824144,9.0,13.503223419189453,561.6905720140785,8.754011251449585
1.8784583689644934,0.9249510408561464,0.8440615453742679,10.0,13.503223419189453,561.1003578901291,8.616772230625152
