dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.232563123703003,0.7040778830944198,0.7040778830944198,1.0,10.4925217628479,157.0656013926491,5.001545174121857
3.2174946846961974,0.812914614716323,0.812914614716323,2.0,10.49257516860962,158.12100217305124,3.7899492102861405
2.358634353876114,0.8773867648701924,0.8773867648701924,3.0,10.49257516860962,157.64903055736795,2.420206589996815
2.171016948223114,0.8959493187395785,0.8959493187395785,4.0,10.49257516860962,156.20455888612196,1.7056636099219322
2.0117394477128983,0.9083641407947312,0.9083641407947312,5.0,10.49257516860962,162.88500158395618,1.2355180237442256
1.913813972234726,0.9151264806234876,0.9151264806234876,6.0,10.49257516860962,156.78849081275985,0.9874864492490888
1.8890321330428124,0.9143039839244084,0.9143039839244084,7.0,10.49257516860962,157.96209782315418,0.7754156606867909
1.93515058927238,0.9179668471809492,0.9179668471809492,8.0,10.49257516860962,160.78585689282045,0.6307419562172145
2.0693954255478455,0.9225130928047197,0.9225130928047197,9.0,10.49257516860962,162.63049079664052,0.5163365003885702
1.883304579110816,0.9265634028145104,0.9265634028145104,10.0,10.49257516860962,159.5310154450126,0.4376491688527167
