dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
8.621426914215087,0.7278749074158553,0.7278749074158553,1.0,13.503203392028809,572.5306970267557,26.727620697021486
5.695428423404693,0.8438216367135692,0.8438216367135692,2.0,13.503203392028809,571.7168952850625,18.17505907535553
4.598261278629303,0.8897649073737401,0.8897649073737401,3.0,13.503203392028809,573.2625226653181,14.81152290916443
3.977095538139343,0.9156662516324113,0.9156662516324113,4.0,13.503203392028809,570.9263667799532,13.056796548843383
3.7030081903934478,0.9162479804882908,0.9162479804882908,5.0,13.503203392028809,573.0213263179176,11.871338300704956
3.8054935520887376,0.918274967790751,0.918274967790751,6.0,13.503203392028809,570.6172150569037,11.008775554656982
3.77172220826149,0.9196824942931744,0.9196824942931744,7.0,13.503203392028809,575.8452964653261,10.379699242591858
3.8970322874188423,0.9269163748407295,0.9269163748407295,8.0,13.503203392028809,574.8655779198743,9.882275738716125
3.936926247358322,0.9283580398725478,0.9283580398725478,9.0,13.503203392028809,571.4565929220989,9.545515639305115
3.7590003726482393,0.9288163928947615,0.9288163928947615,10.0,13.503203392028809,573.2265734211542,9.3559083070755
