dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.674593050003052,0.6631315253333617,0.6631315253333617,1.0,13.503221988677979,575.621448407881,21.28788672542572
3.5161946702003477,0.7958403597484164,0.7958403597484164,2.0,13.503221988677979,575.02421107376,14.959388447761535
2.5491584072113036,0.8704218463496384,0.8704218463496384,3.0,13.503221988677979,576.1632420490496,12.583297578811646
2.0986847803592683,0.9077357623860141,0.9077357623860141,4.0,13.503221988677979,575.950442197267,11.258485076904297
1.9230114032030106,0.908171372574726,0.908171372574726,5.0,13.503221988677979,607.8762266500853,10.353680490493774
1.872262316584587,0.907889275541849,0.907889275541849,6.0,13.503221988677979,573.6007117810659,9.699917671203613
1.9000069143772125,0.9175852034084809,0.9175852034084809,7.0,13.503221988677979,569.2538304990157,9.205046442985534
1.950534457206726,0.9171260759707264,0.9171260759707264,8.0,13.503221988677979,574.0607833457179,8.848836334705354
1.873673591852188,0.925812199848802,0.925812199848802,9.0,13.503221988677979,576.1908943420276,8.619817241191864
1.8332252506911755,0.9230233697002422,0.9230233697002422,10.0,13.503221988677979,576.8613050179556,8.47749314212799
