dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
5.167788384437561,0.7242656968599924,0.7242656968599924,1.0,10.4989333152771,83.52657321898732,6.737836905479432
3.737854645729065,0.8245847831823924,0.8245847831823924,2.0,10.4989333152771,82.92915063299006,4.202717828214168
2.6390566150546073,0.8812277516484212,0.8812277516484212,3.0,10.4989333152771,81.74327429401455,2.7003330965489147
2.3129883769154547,0.9029859752124619,0.9029859752124619,4.0,10.4989333152771,80.77252458798466,1.9213407512977718
2.1955358527898787,0.9126032223630279,0.9126032223630279,5.0,10.4989333152771,80.43376221699873,1.3687978456690908
2.194236834973097,0.9109731707507632,0.9109731707507632,6.0,10.4989333152771,82.70220544905169,1.1322640008442104
2.3101635912805794,0.9189875658252281,0.9189875658252281,7.0,10.4989333152771,82.34503652900457,0.811687876868993
2.4101608215719463,0.9214309868295337,0.9214309868295337,8.0,10.4989333152771,82.3458033289644,0.6086499846223742
2.4697380227819083,0.9252912377288003,0.9252912377288003,9.0,10.4989333152771,83.82388936303323,0.4892248423602432
2.634931488774717,0.9290037442895075,0.9290037442895075,10.0,10.4989333152771,83.63056977203814,0.41929123539850116
