dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
6.055801200866699,0.6621164240217835,0.6621164240217835,1.0,10.4989333152771,81.98813102697022,6.990697432518005
5.425927708148956,0.7191616514675637,0.7191616514675637,2.0,10.4989333152771,82.06304394395556,5.88322081565857
4.068840843558312,0.8237070565846198,0.8237070565846198,3.0,10.4989333152771,81.88103775703348,4.238976592242718
2.629877853631973,0.8817942109239949,0.8817942109239949,4.0,10.4989333152771,81.62973736796994,2.770524236857891
2.432261064052582,0.9150708862669464,0.9150708862669464,5.0,10.4989333152771,82.2292491630069,1.9039584292769431
2.3647392397820948,0.9232393902794498,0.9232393902794498,6.0,10.4989333152771,82.25380848901113,1.4233799072429538
2.309216344714165,0.9110489100170908,0.9110489100170908,7.0,10.4989333152771,82.98824282403802,1.073923814497888
2.4738243764042855,0.9261315152727114,0.9261315152727114,8.0,10.4989333152771,82.03482932096813,0.8102316828668118
2.596192280814052,0.923069502080515,0.923069502080515,9.0,10.4989333152771,82.27491620997898,0.6668966369070113
2.4778822813406585,0.928512759521461,0.928512759521461,10.0,10.4989333152771,80.9054139519576,0.5232981785498559
