dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
3.6779123640060423,0.6912113583038533,0.6912113583038533,1.0,13.503140926361084,572.816862154752,20.733444701194763
2.9272166578769685,0.7947185193222147,0.7947185193222147,2.0,13.503140926361084,568.9371198709123,14.453392094612122
2.2954072258472444,0.8627318398037195,0.8627318398037195,3.0,13.503140926361084,569.0124623700976,12.643260026931763
2.0309631832838058,0.8922379764494236,0.8922379764494236,4.0,13.503140926361084,571.0792937790975,11.375017596244811
1.7558677896261214,0.9032619277338741,0.9032619277338741,5.0,13.503140926361084,569.4171468843706,10.533271228790284
1.6780607614815235,0.911168646920988,0.911168646920988,6.0,13.503140926361084,570.0888411910273,9.831980737686157
1.6268060819506645,0.9179931721318842,0.9179931721318842,7.0,13.503140926361084,570.3272942830808,9.309453187942506
1.614841207355261,0.9223858305936451,0.9223858305936451,8.0,13.503140926361084,570.0443313969299,8.924015987873078
1.5682227767854928,0.926835480876881,0.926835480876881,9.0,13.503140926361084,568.6365435770713,8.670766561985015
1.5664521050602198,0.9251740081702763,0.9251740081702763,10.0,13.503140926361084,569.3463728027418,8.546947499752045
