dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.674593050003052,0.6631315253333617,0.6631315253333617,1.0,13.503221988677979,577.9256909731776,21.28788672542572
3.5161946702003477,0.7958403597484164,0.7958403597484164,2.0,13.503221988677979,574.306237174198,14.959388447761535
2.5491584072113036,0.8704218463496384,0.8704218463496384,3.0,13.503221988677979,576.3362712147646,12.583297578811646
2.0986847803592683,0.9077357623860141,0.9077357623860141,4.0,13.503221988677979,577.4128590738401,11.258485076904297
1.9230114032030106,0.908171372574726,0.908171372574726,5.0,13.503221988677979,579.4116634870879,10.353680490493774
1.872262316584587,0.907889275541849,0.907889275541849,6.0,13.503221988677979,575.7492589000612,9.699917671203613
1.9000069143772125,0.9175852034084809,0.9175852034084809,7.0,13.503221988677979,576.5626852191053,9.205046442985534
1.950534457206726,0.9171260759707264,0.9171260759707264,8.0,13.503221988677979,576.1422412400134,8.848836334705354
1.873673591852188,0.925812199848802,0.925812199848802,9.0,13.503221988677979,576.2698980406858,8.619817241191864
1.8332252506911755,0.9230233697002422,0.9230233697002422,10.0,13.503221988677979,579.3069969899952,8.47749314212799
