dev_loss,dev_macro_pragmatic_f1,dev_metric,epoch,peak_memory_gb,seconds,train_loss
4.3110377855300905,0.6869727329555815,0.6869727329555815,1.0,13.503221988677979,577.0770549736917,21.44841288280487
3.539412333011627,0.7912756488209735,0.7912756488209735,2.0,13.503221988677979,580.6612397087738,14.515701825141907
2.6753135182857513,0.8628290664736413,0.8628290664736413,3.0,13.503221988677979,574.9822501451708,12.549332476615906
2.2900862119197845,0.8845758231744593,0.8845758231744593,4.0,13.503221988677979,578.9773773378693,11.393203295707703
1.9885162283182145,0.8956777629301889,0.8956777629301889,5.0,13.503221988677979,576.9631255120039,10.52526103591919
1.8999665702581405,0.9134548395840532,0.9134548395840532,6.0,13.503221988677979,636.1161693995818,9.76317398262024
1.853935246527195,0.9218208311886468,0.9218208311886468,7.0,13.503221988677979,641.6026720763184,9.17571479320526
1.9516393763422966,0.91749145821727,0.91749145821727,8.0,13.503221988677979,576.559271927923,8.786640738487243
1.852376449495554,0.9259477510805857,0.9259477510805857,9.0,13.503221988677979,578.8433484039269,8.55415270471573
1.8139105643332005,0.9261728972999266,0.9261728972999266,10.0,13.503221988677979,576.5184051510878,8.431632840156555
